1,9.937888198757761
2,8.85093167701863
3,7.7639751552795015
4,6.987577639751552
5,6.832298136645962
6,6.469979296066253
7,6.255545696539485
8,5.900621118012422
9,5.728088336783989
10,5.745341614906831
11,5.64652738565782
12,5.512422360248447
13,5.518394648829431
14,5.346051464063885
15,5.25879917184265
16,5.260093167701863
17,5.224698575082207
18,5.175983436853001
19,5.148741418764303
20,5.108695652173913
21,4.998521147589471
22,4.954827780914738
23,4.887928706454227
24,4.8524844720496905
25,4.782608695652175
26,4.777830864787387
27,4.738900391074305
28,4.724933451641526
29,4.690511886913686
30,4.63768115942029
31,4.588258865958726
32,4.600155279503106
33,4.526632787502352
34,4.521373766898064
35,4.53416149068323
36,4.511732229123533
37,4.456941413463152
38,4.421379535796011
39,4.387641344163082
40,4.363354037267079
41,4.332676867141341
42,4.281277728482697
43,4.239491549906109
44,4.192546583850931
45,4.1890959282263625
46,4.179044018363489
47,4.142989295625743
48,4.101966873706004
49,4.081632653061225
50,4.068322981366459
51,4.061624649859944
52,4.0193502150023885
53,4.0079690612914565
54,3.9970094317920397
55,3.986448334274421
56,3.9707187222715166
57,3.9555410264792408
58,3.9515956307560494
59,3.942520265291082
60,3.9337474120082803
61,3.9354444557580677
62,3.9220597074734505
63,3.9288179039731816
64,3.906249999999998
65,3.9034878165312925
66,3.872576698663653
67,3.8703995550199295
68,3.8591523565948096
69,3.8437303087586616
70,3.824312333629102
71,3.827311696264541
72,3.8086611456176653
73,3.7862673359993173
74,3.7812657377874745
75,3.78053830227743
76,3.7716574043805142
77,3.7670404130031434
78,3.7466157031374396
79,3.7267080745341596
80,3.7072981366459605
81,3.692201518288473
82,3.6850477200424154
83,3.693033001571501
84,3.6897367642709233
85,3.671903544026304
86,3.654485049833885
87,3.6374669807953146
88,3.6243647656691116
89,3.6185358364156586
90,3.609385783298825
91,3.6038495665824835
92,3.605184985147176
93,3.593134308421824
94,3.5846438482886196
95,3.5894083033671116
96,3.5908385093167676
97,3.582634308766086
98,3.5745975408797035
99,3.5667231319405213
100,3.568322981366457
101,3.5545169423774654
102,3.5440263061746413
103,3.533739371645659
104,3.5355948399426635
105,3.5226264418810977
106,3.527481542247742
107,3.5235386312184342
108,3.528295376121461
109,3.530115676106899
110,3.5290796160361357
111,3.522466565944825
112,3.5104259094942303
113,3.504094981586322
114,3.495150920780209
115,3.486362408857681
116,3.472370957378451
117,3.469236077931727
118,3.4687861880197888
119,3.4579049010908682
120,3.4472049689440962
121,3.434115291822798
122,3.431422462071068
123,3.4237236782305667
124,3.4136445602083705
125,3.418633540372667
126,3.413684314305428
127,3.4088130288061778
128,3.404017857142853
129,3.3992970292262474
130,3.3803153368370724
131,3.378218197335353
132,3.3808582721626173
133,3.3717834960070956
134,3.3651617687957693
135,3.3517368299976957
136,3.3567774936061348
137,3.345876592464973
138,3.3396345305608035
139,3.331248045042224
140,3.331854480922801
141,3.317034491872602
142,3.313358411337587
143,3.30973374451635
144,3.3169427191166294
145,3.3133433283358285
146,3.3119203607589514
147,3.3084041069844057
148,3.3091321134799365
149,3.303597482179329
150,3.300207039337471
151,3.3050882316646755
152,3.305818895063744
153,3.304510209881051
154,3.303218520609822
155,3.303947104788617
156,3.3026755852842773
157,3.297464097796412
158,3.286421888513244
159,3.279424977538181
160,3.286102484472046
161,3.2772655375949964
162,3.2819569051453072
163,3.2732538200662997
164,3.2722314800787724
165,3.2618106531149973
166,3.25338621567013
167,3.2506415739948635
168,3.246081041112093
169,3.2507626153111064
170,3.248081841432221
171,3.23998401801605
172,3.235591506572291
173,3.23124977560765
174,3.2269579495966254
175,3.229813664596269
176,3.229107848673062
177,3.2266554374144607
178,3.224230581338541
179,3.223567785141743
180,3.212560386473426
181,3.210253594591809
182,3.209678520237522
183,3.20741268709907
184,3.201795841209826
185,3.197918415309716
186,3.1990916983904327
187,3.2002524329890027
188,3.2030527289546686
189,3.1910348680534986
190,3.1889506374632206
191,3.188514194660333
192,3.1864648033126266
193,3.187654877224597
194,3.187231862713707
195,3.1884057971014466
196,3.1863987831157283
197,3.1828357032506203
198,3.173034694773823
199,3.177377571085237
200,3.170807453416146
201,3.1658477797348628
202,3.1655494742020758
203,3.16219441299758
204,3.1588722445499906
205,3.1555824875018907
206,3.1493095338599737
207,3.1460977585741254
208,3.1429168657429494
209,3.138280483818237
210,3.130730553090798
211,3.1291395602131193
212,3.1275635767022116
213,3.130376461668559
214,3.1288094270621665
215,3.125812509027874
216,3.125718886588448
217,3.124194979534587
218,3.122685053279386
219,3.1169346833432563
220,3.1140598531902843
221,3.1055900621117973
222,3.095797661015048
223,3.091663649277215
224,3.0903393966282127
225,3.08764665286404
226,3.0822294289012215
227,3.0809642378307345
228,3.0797101449275326
229,3.078467004800778
230,3.0772346745881687
231,3.0787018364658083
232,3.0748018847718965
233,3.073601151600775
234,3.07241068110633
235,3.065944231531647
236,3.0595325823770887
237,3.053175039966451
238,3.050785531603943
239,3.048416019127313
240,3.043478260869562
241,3.038581479858763
242,3.0388583748267504
243,3.0352989290187318
244,3.029223093371343
245,3.0282672075041157
246,3.02226935312831
247,3.021349360022125
248,3.01918453215788
249,3.0145426426201656
250,3.012422360248443
251,3.007844398802302
252,3.0045351473922857
253,3.003707067979275
254,3.002885508876603
255,3.0032882718304665
256,2.995196040372666
257,2.994417188293008
258,2.993644373826371
259,2.990479387994911
260,2.989727663640702
261,2.9866019371266694
262,2.987056090275468
263,2.9851451243416807
264,2.980895915678519
265,2.979022618071013
266,2.9748283752860356
267,2.9706655500500094
268,2.9642161861499896
269,2.9601237618047
270,2.9606625258799113
271,2.9611973138364864
272,2.9617281695286746
273,2.9588423998361826
274,2.9559776941560445
275,2.958780350084692
276,2.954811414168686
