147, 58.65, training
147, 49.32, validation
148, 57.50, training
148, 51.58, validation
149, 57.31, training
149, 50.68, validation
150, 56.92, training
150, 52.94, validation
151, 57.69, training
151, 46.61, validation
152, 58.08, training
152, 49.32, validation
153, 57.88, training
153, 51.13, validation
154, 57.69, training
154, 52.94, validation
155, 58.27, training
155, 50.68, validation
156, 59.62, training
156, 53.39, validation
157, 60.38, training
157, 50.68, validation
158, 57.88, training
158, 49.32, validation
159, 57.50, training
159, 51.13, validation
160, 57.31, training
160, 54.30, validation
161, 60.58, training
161, 51.13, validation
162, 59.42, training
162, 45.70, validation
163, 58.46, training
163, 44.34, validation
164, 59.42, training
164, 55.20, validation
165, 60.19, training
165, 52.49, validation
166, 57.88, training
166, 55.66, validation
167, 60.38, training
167, 46.61, validation
168, 60.00, training
168, 48.87, validation
169, 60.96, training
169, 55.66, validation
170, 59.42, training
170, 50.68, validation
171, 61.73, training
171, 52.49, validation
172, 60.58, training
172, 57.47, validation
173, 60.77, training
173, 50.68, validation
174, 59.81, training
174, 54.75, validation
175, 61.15, training
175, 53.39, validation
176, 60.38, training
176, 50.23, validation
177, 61.15, training
177, 57.47, validation
178, 60.77, training
178, 55.66, validation
179, 61.73, training
179, 49.77, validation
180, 60.77, training
180, 51.58, validation
181, 59.81, training
181, 55.66, validation
182, 61.15, training
182, 51.13, validation
183, 60.58, training
183, 52.49, validation
184, 59.42, training
184, 57.01, validation
185, 64.23, training
185, 55.66, validation
186, 64.62, training
186, 54.75, validation
187, 62.50, training
187, 54.30, validation
188, 60.77, training
188, 52.94, validation
189, 61.54, training
189, 57.47, validation
190, 64.04, training
190, 54.75, validation
191, 63.65, training
191, 48.42, validation
192, 61.54, training
192, 58.82, validation
193, 64.23, training
193, 56.56, validation
194, 61.73, training
194, 57.01, validation
195, 62.50, training
195, 55.66, validation
196, 64.81, training
196, 59.73, validation
197, 62.50, training
197, 53.85, validation
198, 62.88, training
198, 55.20, validation
199, 62.31, training
199, 53.39, validation
200, 63.08, training
200, 56.11, validation
201, 62.69, training
201, 55.66, validation
202, 64.04, training
202, 62.90, validation
203, 61.92, training
203, 59.28, validation
204, 64.04, training
204, 56.11, validation
205, 66.92, training
205, 48.87, validation
206, 61.92, training
206, 56.11, validation
207, 62.69, training
207, 60.18, validation
208, 65.77, training
208, 59.28, validation
209, 64.81, training
209, 57.92, validation
210, 65.00, training
210, 55.66, validation
211, 64.62, training
211, 60.63, validation
212, 65.58, training
212, 57.47, validation
213, 63.08, training
213, 58.37, validation
214, 66.15, training
214, 52.04, validation
215, 64.81, training
215, 59.28, validation
216, 65.96, training
216, 55.66, validation
217, 63.46, training
217, 57.92, validation
218, 64.81, training
218, 60.18, validation
219, 65.19, training
219, 63.35, validation
220, 65.58, training
220, 55.20, validation
221, 64.62, training
221, 62.44, validation
222, 65.96, training
222, 53.85, validation
223, 64.81, training
223, 59.73, validation
224, 64.42, training
224, 57.92, validation
225, 65.38, training
225, 56.56, validation
226, 65.96, training
226, 62.44, validation
227, 65.19, training
227, 58.37, validation
228, 65.19, training
228, 61.54, validation
229, 65.96, training
229, 57.47, validation
230, 66.15, training
230, 57.92, validation
231, 65.77, training
231, 55.66, validation
232, 66.92, training
232, 59.28, validation
233, 65.00, training
233, 65.16, validation
234, 65.19, training
234, 56.56, validation
235, 63.85, training
235, 61.09, validation
236, 65.38, training
236, 62.90, validation
237, 65.77, training
237, 59.73, validation
238, 64.81, training
238, 59.28, validation
239, 65.96, training
239, 64.25, validation
240, 64.42, training
240, 59.28, validation
241, 66.73, training
241, 59.28, validation
242, 66.92, training
242, 59.73, validation
243, 65.58, training
243, 62.90, validation
244, 67.12, training
244, 52.49, validation
245, 66.73, training
245, 60.18, validation
246, 65.96, training
246, 64.71, validation
247, 66.15, training
247, 62.44, validation
248, 66.92, training
248, 62.90, validation
249, 67.12, training
249, 60.18, validation
250, 68.46, training
250, 57.01, validation
251, 66.35, training
251, 59.28, validation
252, 68.08, training
252, 60.18, validation
253, 67.12, training
253, 60.18, validation
254, 66.73, training
254, 58.37, validation
255, 66.54, training
255, 57.92, validation
256, 66.92, training
256, 58.82, validation
257, 67.12, training
257, 60.18, validation
258, 66.35, training
258, 57.92, validation
259, 68.65, training
259, 61.99, validation
260, 65.96, training
260, 58.82, validation
261, 67.88, training
261, 61.09, validation
262, 65.19, training
262, 53.85, validation
263, 66.35, training
263, 58.82, validation
264, 66.54, training
264, 61.09, validation
265, 69.62, training
265, 59.73, validation
266, 68.46, training
266, 61.54, validation
267, 67.12, training
267, 61.99, validation
268, 69.04, training
268, 58.37, validation
269, 68.27, training
269, 62.44, validation
270, 67.69, training
270, 60.63, validation
271, 68.65, training
271, 61.09, validation
272, 68.27, training
272, 60.63, validation
273, 65.96, training
273, 58.37, validation
274, 68.46, training
274, 61.09, validation
275, 68.65, training
275, 61.54, validation
276, 69.42, training
276, 62.90, validation
277, 67.69, training
277, 62.44, validation
278, 66.92, training
278, 62.44, validation
279, 69.23, training
279, 64.71, validation
280, 69.81, training
280, 62.90, validation
281, 68.46, training
281, 55.66, validation
282, 69.62, training
282, 61.54, validation
283, 70.77, training
283, 58.82, validation
284, 69.42, training
284, 59.28, validation
285, 67.88, training
285, 61.54, validation
286, 67.31, training
286, 61.09, validation
287, 70.00, training
287, 62.90, validation
288, 69.42, training
288, 55.20, validation
289, 69.04, training
289, 57.01, validation
290, 69.23, training
290, 63.35, validation
291, 68.08, training
291, 57.92, validation
292, 68.85, training
292, 61.99, validation
293, 69.23, training
293, 58.82, validation
294, 68.08, training
294, 62.90, validation
295, 69.23, training
295, 55.20, validation
296, 69.23, training
296, 62.90, validation
297, 69.42, training
297, 56.11, validation
298, 68.65, training
298, 61.99, validation
299, 68.85, training
299, 59.28, validation
300, 69.81, training
300, 55.66, validation
301, 70.38, training
301, 61.09, validation
302, 70.58, training
302, 57.92, validation
303, 68.46, training
303, 59.73, validation
304, 68.85, training
304, 60.63, validation
305, 68.46, training
305, 60.63, validation
306, 69.81, training
306, 61.09, validation
307, 69.62, training
307, 61.09, validation
308, 69.81, training
308, 62.44, validation
309, 71.92, training
309, 61.99, validation
310, 69.81, training
310, 59.73, validation
311, 69.62, training
311, 54.75, validation
312, 67.69, training
312, 62.90, validation
313, 70.77, training
313, 60.63, validation
314, 69.81, training
314, 65.16, validation
315, 69.04, training
315, 57.92, validation
316, 69.81, training
316, 58.82, validation
317, 70.58, training
317, 62.90, validation
318, 69.04, training
318, 64.25, validation
319, 70.19, training
319, 65.61, validation
320, 70.58, training
320, 57.01, validation
321, 70.77, training
321, 63.80, validation
322, 69.62, training
322, 62.44, validation
323, 70.00, training
323, 62.90, validation
324, 69.81, training
324, 65.16, validation
325, 71.35, training
325, 64.71, validation
326, 69.42, training
326, 59.28, validation
327, 70.77, training
327, 61.09, validation
328, 70.58, training
328, 58.82, validation
329, 70.96, training
329, 63.80, validation
330, 70.58, training
330, 60.18, validation
331, 71.15, training
331, 63.35, validation
332, 70.00, training
332, 58.82, validation
333, 72.12, training
333, 64.71, validation
334, 70.00, training
334, 57.47, validation
335, 70.58, training
335, 63.80, validation
336, 71.73, training
336, 65.16, validation
337, 70.00, training
337, 61.09, validation
338, 68.65, training
338, 62.44, validation
339, 70.00, training
339, 63.35, validation
340, 70.58, training
340, 61.99, validation
341, 72.12, training
341, 64.25, validation
342, 70.77, training
342, 62.90, validation
343, 72.12, training
343, 59.28, validation
344, 70.19, training
344, 61.54, validation
345, 71.35, training
345, 65.16, validation
346, 71.15, training
346, 58.37, validation
347, 70.38, training
347, 61.09, validation
348, 68.85, training
348, 64.71, validation
349, 69.42, training
349, 65.61, validation
350, 70.58, training
350, 62.90, validation
351, 71.73, training
351, 63.35, validation
352, 71.73, training
352, 62.44, validation
353, 71.73, training
353, 65.16, validation
354, 70.77, training
354, 65.61, validation
355, 72.69, training
355, 65.16, validation
356, 72.31, training
356, 66.52, validation
357, 72.50, training
357, 63.35, validation
358, 71.54, training
358, 61.09, validation
359, 73.08, training
359, 62.44, validation
360, 69.81, training
360, 62.44, validation
361, 71.54, training
361, 66.06, validation
362, 70.96, training
362, 59.73, validation
363, 70.96, training
363, 66.06, validation
364, 72.69, training
364, 61.99, validation
365, 71.73, training
365, 61.54, validation
366, 72.12, training
366, 66.97, validation
367, 71.35, training
367, 62.90, validation
368, 72.50, training
368, 66.52, validation
369, 71.54, training
369, 68.78, validation
370, 72.50, training
370, 64.71, validation
371, 72.31, training
371, 66.06, validation
372, 71.92, training
372, 63.80, validation
373, 72.12, training
373, 64.25, validation
374, 72.88, training
